fecha,parcela_id,sensor_id,Municipio,estacion_id,t_max,t_min,t_media,humedad_relativa,radiacion_solar,velocidad_viento,precipitacion,Et0,textura_suelo,capacidad_campo,punto_marchitez,densidad_aparente,materia_organica,profundidad_raiz,humedad_volumetrica,temperatura_suelo,calidad_dato,lamina_aplicada_mm,caudal_lps,energia_kwh,metodo_riego,costo_energia,costo_mantenimiento,costo_agua,costo_total,cultivo_id,kc_inicial,kc_medio,kc_final,duracion_dias,recomendacion,accion_tomada,resultado,estado_sistema,ahorro_agua,eficiencia_riego,riesgo_estres,costo_por_mm,confiabilidad_sensores,lat,lon
22/02/2026,P005,S013,Cuencamé,DGO_CENTRO,27.00488543,13.46714518,20.2360153,46.24830897,15.50857845,2.500149009,5,3.512658034,franco-arcilloso,0.33,0.17,1.33,1.8,100,0.206247559,17.02768416,sospechoso,12,8.4,15.6,goteo,280.8,40.71920461,42,363.5192046,C05,0.45,1.25,0.4,160,Regar 12 mm,modificado,humedad adecuada,normal,0.128424392,0.713715814,0.377304541,27.96301574,0.869303662,24.87,-103.72
22/02/2026,P005,S014,Cuencamé,DGO_CENTRO,21.80016958,13.8539151,17.82704234,40.64427704,13.82975706,2.032152669,5,3.458708685,franco-arcilloso,0.33,0.17,1.33,1.8,100,0.198865461,16.85352209,OK,15,10.5,19.5,gravedad,351,33.51101896,52.5,437.011019,C05,0.45,1.25,0.4,160,Regar 15 mm,ejecutado,humedad adecuada,normal,0.211628364,0.874474401,0.355339939,27.31318869,0.960396436,24.87,-103.72
22/02/2026,P005,S015,Cuencamé,DGO_CENTRO,29.95775152,7.77472229,18.8662369,38.15889768,13.61028903,1.27881982,0,2.270647076,franco-arcilloso,0.33,0.17,1.33,1.8,100,0.310711084,14.05133684,OK,10,7,13,goteo,234,53.76523879,35,322.7652388,C05,0.45,1.25,0.4,160,Regar 10 mm,modificado,humedad adecuada,normal,0.108211299,0.827528313,0.336531453,29.34229444,0.911686043,24.87,-103.72
22/02/2026,P005,S016,Cuencamé,DGO_CENTRO,21.49197095,8.267554931,14.87976294,42.35555306,14.48747987,1.715977713,2,3.428186537,franco-arcilloso,0.33,0.17,1.33,1.8,100,0.282918237,18.08274947,OK,8,5.6,10.4,aspersión,187.2,48.33876513,28,263.5387651,C05,0.45,1.25,0.4,160,Regar 8 mm,modificado,humedad adecuada,degradado,0.162048921,0.840355157,0.119956934,29.28208501,0.953968636,24.87,-103.72
22/02/2026,P005,S017,Cuencamé,DGO_CENTRO,26.00967076,9.774954401,17.89231258,26.87429431,14.63222864,2.288660098,0,2.75129022,franco-arcilloso,0.33,0.17,1.33,1.8,100,0.216820406,18.37440501,sospechoso,12,8.4,15.6,gravedad,280.8,44.27818283,42,367.0781828,C05,0.45,1.25,0.4,160,Regar 12 mm,ignorado,Ligero déficit,degradado,0.140282328,0.77835768,0.285252434,28.23678329,0.924875792,24.87,-103.72
22/02/2026,P005,S018,Cuencamé,DGO_CENTRO,21.33565909,4.248820399,12.79223974,47.9530683,12.14558119,2.252902879,0,3.930052512,franco-arcilloso,0.33,0.17,1.33,1.8,100,0.191447582,16.39983233,OK,8,5.6,10.4,goteo,187.2,43.20215836,28,258.4021584,C05,0.45,1.25,0.4,160,Regar 8 mm,ignorado,Ligero déficit,degradado,0.075645719,0.796847492,0.183632891,28.71135093,0.896219244,24.87,-103.72
22/02/2026,P005,S019,Cuencamé,DGO_CENTRO,18.87921413,7.279752456,13.07948329,25.62553186,19.56415765,1.391689593,20,2.239168027,franco-arcilloso,0.33,0.17,1.33,1.8,100,0.226718197,19.7585679,faltante,0,0,0,aspersión,0,51.93366768,0,51.93366768,C05,0.45,1.25,0.4,160,Regar 0 mm,ignorado,Estrés hídrico,degradado,0.245704285,0.792180582,0.132066459,51.93366768,0.866432804,24.87,-103.72
22/02/2026,P005,S020,Cuencamé,DGO_CENTRO,20.5984027,6.460958232,13.52968047,38.40404282,18.9780308,2.336991484,10,3.958146736,franco-arcilloso,0.33,0.17,1.33,1.8,100,0.313620731,18.89833635,OK,12,8.4,15.6,aspersión,280.8,54.42252989,42,377.2225299,C05,0.45,1.25,0.4,160,Regar 12 mm,ejecutado,humedad adecuada,degradado,0.105481691,0.739444689,0.248458243,29.01711768,0.906626597,24.87,-103.72
22/02/2026,P006,S001,Nazas,DGO_NORTE,25.7192322,13.09391627,19.40657423,41.46951644,16.7277998,2.521651295,20,4.311021641,franco,0.29,0.13,1.42,1.4,85,0.130332422,14.33789437,OK,0,0,0,goteo,0,27.28150615,0,27.28150615,C01,0.35,1.1,0.25,130,Regar 0 mm,ejecutado,humedad adecuada,degradado,0.061366442,0.85006153,0.152768263,27.28150615,0.901346644,25.05,-104.13
22/02/2026,P006,S002,Nazas,DGO_NORTE,28.9535093,13.20071093,21.07711011,43.16547153,15.60138505,2.623749976,0,2.112298708,franco,0.29,0.13,1.42,1.4,85,0.204285224,19.04840913,faltante,0,0,0,gravedad,0,49.28931435,0,49.28931435,C01,0.35,1.1,0.25,130,Regar 0 mm,modificado,humedad adecuada,normal,0.185746521,0.737733159,0.248909479,49.28931435,0.945623112,25.05,-104.13
22/02/2026,P006,S003,Nazas,DGO_NORTE,27.77854198,13.75913005,20.76883602,28.8778744,14.9770001,1.365311268,5,2.469609198,franco,0.29,0.13,1.42,1.4,85,0.214035335,15.54486414,faltante,15,10.5,19.5,goteo,351,26.05627184,52.5,429.5562718,C01,0.35,1.1,0.25,130,Regar 15 mm,modificado,Estrés hídrico,normal,0.147623098,0.814232175,0.338092587,26.84726699,0.933151684,25.05,-104.13
22/02/2026,P006,S004,Nazas,DGO_NORTE,18.42946402,7.518325541,12.97389478,50.14504455,15.35969354,2.476634228,0,4.472574679,franco,0.29,0.13,1.42,1.4,85,0.166696228,18.16771493,OK,10,7,13,gravedad,234,31.9772268,35,300.9772268,C01,0.35,1.1,0.25,130,Regar 10 mm,ejecutado,humedad adecuada,degradado,0.085184088,0.73567053,0.247057471,27.36156607,0.937808205,25.05,-104.13
22/02/2026,P006,S005,Nazas,DGO_NORTE,26.55030749,12.90951431,19.7299109,26.98080936,14.10627455,2.447376377,2,2.593693313,franco,0.29,0.13,1.42,1.4,85,0.235561638,18.85230464,OK,15,10.5,19.5,goteo,351,35.0748867,52.5,438.5748867,C01,0.35,1.1,0.25,130,Regar 15 mm,modificado,Ligero déficit,degradado,0.132805137,0.740205684,0.160856036,27.41093042,0.864026407,25.05,-104.13
22/02/2026,P006,S006,Nazas,DGO_NORTE,28.2600999,4.559225717,16.40966281,50.90652609,19.19754504,1.46303339,0,2.566279984,franco,0.29,0.13,1.42,1.4,85,0.18891858,15.47859675,sospechoso,10,7,13,gravedad,234,28.00003665,35,297.0000367,C01,0.35,1.1,0.25,130,Regar 10 mm,ejecutado,humedad adecuada,normal,0.083632111,0.738206389,0.18437976,27.00000333,0.951775959,25.05,-104.13
22/02/2026,P006,S007,Nazas,DGO_NORTE,29.33561089,10.81498087,20.07529588,33.10436354,13.02082101,2.989405898,0,3.866636924,franco,0.29,0.13,1.42,1.4,85,0.162999056,14.23142035,OK,12,8.4,15.6,aspersión,280.8,53.53545215,42,376.3354521,C01,0.35,1.1,0.25,130,Regar 12 mm,ignorado,humedad adecuada,degradado,0.156760255,0.819128924,0.275132409,28.94888093,0.859933785,25.05,-104.13
22/02/2026,P006,S008,Nazas,DGO_NORTE,20.75398225,7.444945445,14.09946385,51.69404962,15.14024284,2.415436781,0,2.406632358,franco,0.29,0.13,1.42,1.4,85,0.286328126,14.25742627,faltante,12,8.4,15.6,gravedad,280.8,42.60990699,42,365.409907,C01,0.35,1.1,0.25,130,Regar 12 mm,modificado,Estrés hídrico,degradado,0.221066954,0.835968111,0.161433988,28.10845438,0.946823312,25.05,-104.13
22/02/2026,P006,S009,Nazas,DGO_NORTE,18.34892772,8.898246168,13.62358694,34.58720579,15.54109406,2.838376659,20,2.174304349,franco,0.29,0.13,1.42,1.4,85,0.250384119,19.46255529,OK,12,8.4,15.6,gravedad,280.8,52.14947373,42,374.9494737,C01,0.35,1.1,0.25,130,Regar 12 mm,modificado,Ligero déficit,degradado,0.237551719,0.876041197,0.270604011,28.84226721,0.878568088,25.05,-104.13
22/02/2026,P006,S010,Nazas,DGO_NORTE,24.88339061,5.77529086,15.32934073,36.05966425,19.19450091,1.868565014,5,2.051390308,franco,0.29,0.13,1.42,1.4,85,0.247108476,16.63966891,OK,0,0,0,goteo,0,30.76540007,0,30.76540007,C01,0.35,1.1,0.25,130,Regar 0 mm,ignorado,humedad adecuada,degradado,0.098236086,0.882180573,0.396674335,30.76540007,0.936399719,25.05,-104.13
22/02/2026,P006,S011,Nazas,DGO_NORTE,21.21126311,11.92330976,16.56728643,38.75096577,19.62932844,2.625586101,0,3.350353898,franco,0.29,0.13,1.42,1.4,85,0.147532673,17.30966722,faltante,12,8.4,15.6,aspersión,280.8,40.28036379,42,363.0803638,C01,0.35,1.1,0.25,130,Regar 12 mm,ignorado,humedad adecuada,normal,0.202619768,0.740399122,0.363123431,27.92925875,0.872709399,25.05,-104.13
22/02/2026,P006,S012,Nazas,DGO_NORTE,22.12918091,11.82348637,16.97633364,31.15782078,12.24764958,1.715956593,0,3.916321688,franco,0.29,0.13,1.42,1.4,85,0.233152801,18.37173618,sospechoso,15,10.5,19.5,goteo,351,51.59483041,52.5,455.0948304,C01,0.35,1.1,0.25,130,Regar 15 mm,ejecutado,Ligero déficit,degradado,0.07838949,0.706888638,0.100728975,28.4434269,0.936646109,25.05,-104.13
22/02/2026,P006,S013,Nazas,DGO_NORTE,18.73147761,11.17040075,14.95093918,48.20376432,18.32026155,2.02848457,2,2.908294342,franco,0.29,0.13,1.42,1.4,85,0.280678796,15.504257,OK,0,0,0,gravedad,0,38.65606548,0,38.65606548,C01,0.35,1.1,0.25,130,Regar 0 mm,modificado,Ligero déficit,degradado,0.117644223,0.765383948,0.112768477,38.65606548,0.907208255,25.05,-104.13
22/02/2026,P006,S014,Nazas,DGO_NORTE,25.79854979,7.222415427,16.51048261,54.51402995,14.48245181,1.216569451,2,3.978946902,franco,0.29,0.13,1.42,1.4,85,0.278307496,18.98485615,OK,10,7,13,gravedad,234,36.39162439,35,305.3916244,C01,0.35,1.1,0.25,130,Regar 10 mm,ignorado,humedad adecuada,normal,0.092394061,0.70553375,0.339297737,27.76287494,0.962267347,25.05,-104.13
22/02/2026,P006,S015,Nazas,DGO_NORTE,29.5948486,4.565828573,17.08033859,41.24044945,17.97846623,1.625966865,0,4.131392542,franco,0.29,0.13,1.42,1.4,85,0.255679384,17.98559265,sospechoso,6,4.2,7.8,goteo,140.4,27.06041095,21,188.460411,C01,0.35,1.1,0.25,130,Regar 6 mm,ejecutado,Estrés hídrico,normal,0.230633408,0.842596862,0.220633138,26.92291585,0.892752877,25.05,-104.13
22/02/2026,P006,S016,Nazas,DGO_NORTE,19.44032242,5.209088078,12.32470525,51.24970827,15.49221626,2.968159923,10,4.386334814,franco,0.29,0.13,1.42,1.4,85,0.145689353,19.77543815,sospechoso,8,5.6,10.4,aspersión,187.2,50.66126251,28,265.8612625,C01,0.35,1.1,0.25,130,Regar 8 mm,ignorado,Estrés hídrico,normal,0.158770992,0.860093678,0.186243776,29.54014028,0.908848159,25.05,-104.13
22/02/2026,P006,S017,Nazas,DGO_NORTE,29.97145498,9.993590247,19.98252261,31.36011294,19.66298677,2.382444127,20,4.109499904,franco,0.29,0.13,1.42,1.4,85,0.210792842,15.60411394,faltante,12,8.4,15.6,gravedad,280.8,40.20823322,42,363.0082332,C01,0.35,1.1,0.25,130,Regar 12 mm,modificado,Ligero déficit,normal,0.131124476,0.892173373,0.366480865,27.92371025,0.94153655,25.05,-104.13
22/02/2026,P006,S018,Nazas,DGO_NORTE,24.04897207,13.45568541,18.75232874,36.87406292,12.56979622,1.227625971,10,4.354817715,franco,0.29,0.13,1.42,1.4,85,0.183005691,16.92683544,faltante,6,4.2,7.8,goteo,140.4,44.3521474,21,205.7521474,C01,0.35,1.1,0.25,130,Regar 6 mm,modificado,Ligero déficit,normal,0.095380366,0.748294251,0.302347903,29.39316391,0.949225104,25.05,-104.13
22/02/2026,P006,S019,Nazas,DGO_NORTE,25.81164268,12.86852252,19.3400826,44.37480338,18.05768111,1.842641909,0,2.744185975,franco,0.29,0.13,1.42,1.4,85,0.169412545,16.46116211,OK,0,0,0,aspersión,0,53.13583199,0,53.13583199,C01,0.35,1.1,0.25,130,Regar 0 mm,modificado,humedad adecuada,normal,0.109304973,0.803974106,0.39870937,53.13583199,0.954189136,25.05,-104.13
22/02/2026,P006,S020,Nazas,DGO_NORTE,23.01063266,9.699116704,16.35487468,45.0253158,16.25725088,1.500388072,2,3.359432867,franco,0.29,0.13,1.42,1.4,85,0.249122198,14.00124183,sospechoso,0,0,0,gravedad,0,25.33950926,0,25.33950926,C01,0.35,1.1,0.25,130,Regar 0 mm,modificado,humedad adecuada,normal,0.141090333,0.714291275,0.38077359,25.33950926,0.895502477,25.05,-104.13
22/02/2026,P007,S001,San Juan de Guadalupe,DGO_NORTE,29.14355965,7.231280289,18.18741997,42.42641008,12.73584915,2.727913119,0,4.215499667,arcilloso,0.35,0.19,1.28,1.7,95,0.33672571,16.36561656,OK,6,4.2,7.8,gravedad,140.4,29.2685841,21,190.6685841,C03,0.35,1.2,0.5,150,Regar 6 mm,modificado,humedad adecuada,normal,0.197969717,0.866990812,0.165337814,27.23836916,0.95066517,24.62,-103.47
22/02/2026,P007,S002,San Juan de Guadalupe,DGO_NORTE,24.75509976,5.647282153,15.20119096,50.33695342,19.22267831,2.990925634,20,2.000550967,arcilloso,0.35,0.19,1.28,1.7,95,0.197283135,17.78340989,OK,6,4.2,7.8,goteo,140.4,46.69690993,21,208.0969099,C03,0.35,1.2,0.5,150,Regar 6 mm,modificado,humedad adecuada,degradado,0.174607336,0.784568178,0.28977117,29.72812999,0.893657087,24.62,-103.47
22/02/2026,P007,S003,San Juan de Guadalupe,DGO_NORTE,20.05890243,11.72019907,15.88955075,48.72676968,13.39906154,2.998654933,0,4.291143545,arcilloso,0.35,0.19,1.28,1.7,95,0.275815897,19.39143172,OK,8,5.6,10.4,aspersión,187.2,29.86452842,28,245.0645284,C03,0.35,1.2,0.5,150,Regar 8 mm,ignorado,humedad adecuada,normal,0.129394274,0.869494545,0.112408696,27.22939205,0.97255273,24.62,-103.47
22/02/2026,P007,S004,San Juan de Guadalupe,DGO_NORTE,28.16298475,5.796632906,16.97980883,51.32356363,12.10245061,2.928290553,10,2.69699838,arcilloso,0.35,0.19,1.28,1.7,95,0.30104201,15.61319527,faltante,8,5.6,10.4,aspersión,187.2,36.10253917,28,251.3025392,C03,0.35,1.2,0.5,150,Regar 8 mm,ejecutado,Ligero déficit,degradado,0.088805451,0.748542459,0.137064265,27.92250435,0.886405859,24.62,-103.47
22/02/2026,P007,S005,San Juan de Guadalupe,DGO_NORTE,29.58273678,6.302724865,17.94273082,28.33273894,17.2615265,1.996871613,0,2.288479807,arcilloso,0.35,0.19,1.28,1.7,95,0.221949094,18.71346933,OK,0,0,0,aspersión,0,35.5389055,0,35.5389055,C03,0.35,1.2,0.5,150,Regar 0 mm,modificado,humedad adecuada,normal,0.13180751,0.799921295,0.384490417,35.5389055,0.899631253,24.62,-103.47
22/02/2026,P007,S006,San Juan de Guadalupe,DGO_NORTE,29.94174219,12.35207678,21.14690948,35.49658239,16.41729953,2.100587538,5,3.944573785,arcilloso,0.35,0.19,1.28,1.7,95,0.258861166,19.88006959,faltante,15,10.5,19.5,aspersión,351,35.07348354,52.5,438.5734835,C03,0.35,1.2,0.5,150,Regar 15 mm,modificado,humedad adecuada,degradado,0.092643928,0.855747057,0.304508807,27.41084272,0.958591175,24.62,-103.47
22/02/2026,P007,S007,San Juan de Guadalupe,DGO_NORTE,21.23307587,6.924432644,14.07875426,47.93723997,16.17185394,2.539657786,0,4.295045159,arcilloso,0.35,0.19,1.28,1.7,95,0.240001113,16.8263647,OK,10,7,13,gravedad,234,41.56269185,35,310.5626918,C03,0.35,1.2,0.5,150,Regar 10 mm,ejecutado,humedad adecuada,normal,0.060846744,0.806929463,0.188215611,28.23297199,0.976598598,24.62,-103.47
22/02/2026,P007,S008,San Juan de Guadalupe,DGO_NORTE,22.57806806,10.61160975,16.5948389,26.38719595,14.51360606,2.848033905,10,2.974247176,arcilloso,0.35,0.19,1.28,1.7,95,0.337019097,15.70560839,faltante,12,8.4,15.6,goteo,280.8,41.33638388,42,364.1363839,C03,0.35,1.2,0.5,150,Regar 12 mm,ignorado,humedad adecuada,degradado,0.090365869,0.824076998,0.243707763,28.01049107,0.942746939,24.62,-103.47
22/02/2026,P007,S009,San Juan de Guadalupe,DGO_NORTE,24.88137614,10.0666201,17.47399812,26.39004435,14.97285625,1.054369227,20,3.718121816,arcilloso,0.35,0.19,1.28,1.7,95,0.317496322,19.46623443,faltante,6,4.2,7.8,goteo,140.4,33.95209941,21,195.3520994,C03,0.35,1.2,0.5,150,Regar 6 mm,ignorado,humedad adecuada,degradado,0.094206922,0.837622912,0.34827192,27.90744277,0.970583623,24.62,-103.47
22/02/2026,P007,S010,San Juan de Guadalupe,DGO_NORTE,26.41331017,9.304405086,17.85885763,30.83170251,18.79850386,1.250181509,0,2.641083152,arcilloso,0.35,0.19,1.28,1.7,95,0.276316557,19.99602758,OK,15,10.5,19.5,gravedad,351,49.8747182,52.5,453.3747182,C03,0.35,1.2,0.5,150,Regar 15 mm,ignorado,Ligero déficit,normal,0.074996726,0.880152995,0.172933429,28.33591989,0.957858243,24.62,-103.47
22/02/2026,P007,S011,San Juan de Guadalupe,DGO_NORTE,28.63415793,12.80054354,20.71735074,51.32002976,17.94736887,2.528749537,2,2.897914423,arcilloso,0.35,0.19,1.28,1.7,95,0.280173771,18.40003501,OK,6,4.2,7.8,gravedad,140.4,43.20534988,21,204.6053499,C03,0.35,1.2,0.5,150,Regar 6 mm,modificado,humedad adecuada,degradado,0.146979851,0.805795958,0.341223784,29.2293357,0.89578602,24.62,-103.47
22/02/2026,P007,S012,San Juan de Guadalupe,DGO_NORTE,24.26700296,6.392899935,15.32995145,53.93202988,16.63986557,2.388977088,5,4.075298909,arcilloso,0.35,0.19,1.28,1.7,95,0.230193793,14.08708824,OK,8,5.6,10.4,gravedad,187.2,48.94385684,28,264.1438568,C03,0.35,1.2,0.5,150,Regar 8 mm,ignorado,Ligero déficit,degradado,0.206083168,0.827398497,0.371621719,29.34931743,0.935451322,24.62,-103.47
22/02/2026,P007,S013,San Juan de Guadalupe,DGO_NORTE,27.03622573,11.77507432,19.40565002,28.49604865,18.34720906,2.717841899,20,4.007273343,arcilloso,0.35,0.19,1.28,1.7,95,0.22783229,15.93886017,OK,12,8.4,15.6,gravedad,280.8,26.95519807,42,349.7551981,C03,0.35,1.2,0.5,150,Regar 12 mm,modificado,Estrés hídrico,degradado,0.166017746,0.76477025,0.326475108,26.90424601,0.970013637,24.62,-103.47
22/02/2026,P007,S014,San Juan de Guadalupe,DGO_NORTE,18.32027232,10.44418651,14.38222941,51.72627559,12.62999942,2.880230082,0,4.137866041,arcilloso,0.35,0.19,1.28,1.7,95,0.221467639,19.80030162,sospechoso,0,0,0,gravedad,0,37.23104826,0,37.23104826,C03,0.35,1.2,0.5,150,Regar 0 mm,modificado,humedad adecuada,normal,0.20450345,0.896363286,0.139475309,37.23104826,0.978235861,24.62,-103.47
22/02/2026,P007,S015,San Juan de Guadalupe,DGO_NORTE,22.32552104,4.905105141,13.61531309,44.80999547,19.65299988,1.321822267,5,2.243802145,arcilloso,0.35,0.19,1.28,1.7,95,0.210320027,16.98837275,sospechoso,15,10.5,19.5,gravedad,351,54.1011446,52.5,457.6011446,C03,0.35,1.2,0.5,150,Regar 15 mm,modificado,Ligero déficit,degradado,0.14075113,0.716611595,0.324355003,28.60007154,0.950053176,24.62,-103.47
22/02/2026,P007,S016,San Juan de Guadalupe,DGO_NORTE,20.52377343,10.93396372,15.72886857,51.46990932,17.76589496,2.261228303,20,3.579145342,arcilloso,0.35,0.19,1.28,1.7,95,0.288428069,18.75866796,OK,6,4.2,7.8,goteo,140.4,29.26671848,21,190.6667185,C03,0.35,1.2,0.5,150,Regar 6 mm,modificado,Ligero déficit,normal,0.083368122,0.855471126,0.27879907,27.23810264,0.91181525,24.62,-103.47
22/02/2026,P007,S017,San Juan de Guadalupe,DGO_NORTE,23.67216242,13.23508996,18.45362619,39.45125942,12.28189864,1.591207805,5,3.36406989,arcilloso,0.35,0.19,1.28,1.7,95,0.2718588,19.95874566,faltante,0,0,0,aspersión,0,49.19810712,0,49.19810712,C03,0.35,1.2,0.5,150,Regar 0 mm,ignorado,humedad adecuada,normal,0.06060475,0.751643973,0.317470448,49.19810712,0.911391246,24.62,-103.47
22/02/2026,P007,S018,San Juan de Guadalupe,DGO_NORTE,23.55615427,6.389907452,14.97303086,37.19047018,18.55243955,2.532917209,10,4.307924678,arcilloso,0.35,0.19,1.28,1.7,95,0.343338701,19.09347113,sospechoso,8,5.6,10.4,gravedad,187.2,29.80208367,28,245.0020837,C03,0.35,1.2,0.5,150,Regar 8 mm,ignorado,Estrés hídrico,normal,0.125074415,0.733923097,0.262354641,27.22245374,0.94391568,24.62,-103.47
22/02/2026,P007,S019,San Juan de Guadalupe,DGO_NORTE,23.38130676,9.286751711,16.33402924,31.8835008,16.96239312,2.297146493,2,3.150424971,arcilloso,0.35,0.19,1.28,1.7,95,0.303368556,17.91686801,faltante,8,5.6,10.4,gravedad,187.2,41.23964362,28,256.4396436,C03,0.35,1.2,0.5,150,Regar 8 mm,ejecutado,Ligero déficit,normal,0.214407008,0.837396346,0.347138234,28.49329374,0.950359058,24.62,-103.47
22/02/2026,P007,S020,San Juan de Guadalupe,DGO_NORTE,18.62785306,9.638826666,14.13333986,34.87262563,15.42561058,2.731399483,2,4.311881633,arcilloso,0.35,0.19,1.28,1.7,95,0.286239011,19.04100155,sospechoso,12,8.4,15.6,aspersión,280.8,41.76321208,42,364.5632121,C03,0.35,1.2,0.5,150,Regar 12 mm,ignorado,Ligero déficit,normal,0.137946098,0.737402276,0.371155612,28.04332401,0.870940046,24.62,-103.47
22/02/2026,P008,S001,Peñón Blanco,DGO_CENTRO,24.29200063,13.96190238,19.12695151,42.00975886,17.39056957,2.812258646,0,4.177823846,franco-arenoso,0.25,0.11,1.47,1.2,75,0.21497165,18.09103089,faltante,15,10.5,19.5,aspersión,351,38.3368373,52.5,441.8368373,C02,0.4,1.15,0.3,120,Regar 15 mm,ejecutado,humedad adecuada,degradado,0.208170912,0.833514085,0.277050875,27.61480233,0.944682973,24.78,-104.02
22/02/2026,P008,S002,Peñón Blanco,DGO_CENTRO,20.88310352,4.508406623,12.69575507,52.50162121,15.56839236,2.171659979,0,2.978825332,franco-arenoso,0.25,0.11,1.47,1.2,75,0.163920406,15.35544159,sospechoso,15,10.5,19.5,gravedad,351,33.61546695,52.5,437.1154669,C02,0.4,1.15,0.3,120,Regar 15 mm,ejecutado,humedad adecuada,normal,0.12212144,0.893384163,0.275961533,27.31971668,0.891163366,24.78,-104.02
22/02/2026,P008,S003,Peñón Blanco,DGO_CENTRO,29.06778869,10.90913697,19.98846283,38.11430415,17.02780268,1.327713886,0,3.488212645,franco-arenoso,0.25,0.11,1.47,1.2,75,0.135045416,17.02794116,OK,6,4.2,7.8,aspersión,140.4,36.91122303,21,198.311223,C02,0.4,1.15,0.3,120,Regar 6 mm,modificado,Estrés hídrico,degradado,0.055913416,0.869579856,0.172363321,28.33017472,0.946902542,24.78,-104.02
22/02/2026,P008,S004,Peñón Blanco,DGO_CENTRO,18.82814185,8.589502406,13.70882213,52.71122639,13.06004015,1.749674177,2,4.156762876,franco-arenoso,0.25,0.11,1.47,1.2,75,0.249940276,15.81856619,OK,12,8.4,15.6,goteo,280.8,40.62533533,42,363.4253353,C02,0.4,1.15,0.3,120,Regar 12 mm,modificado,Estrés hídrico,normal,0.246322671,0.797515253,0.370316572,27.95579503,0.914407736,24.78,-104.02
22/02/2026,P008,S005,Peñón Blanco,DGO_CENTRO,22.33674538,13.50387484,17.92031011,26.34987787,12.88453425,2.481430978,0,4.021927125,franco-arenoso,0.25,0.11,1.47,1.2,75,0.160308774,18.83531958,sospechoso,12,8.4,15.6,aspersión,280.8,41.35105157,42,364.1510516,C02,0.4,1.15,0.3,120,Regar 12 mm,ejecutado,Estrés hídrico,normal,0.154567629,0.75436957,0.351146534,28.01161935,0.916481297,24.78,-104.02
22/02/2026,P008,S006,Peñón Blanco,DGO_CENTRO,18.65378411,4.99363262,11.82370836,39.0061324,14.58011337,2.706625331,0,3.964258919,franco-arenoso,0.25,0.11,1.47,1.2,75,0.209059055,14.63248224,OK,8,5.6,10.4,gravedad,187.2,52.89696446,28,268.0969645,C02,0.4,1.15,0.3,120,Regar 8 mm,modificado,humedad adecuada,normal,0.226734629,0.89168194,0.113408977,29.78855161,0.886958097,24.78,-104.02
22/02/2026,P008,S007,Peñón Blanco,DGO_CENTRO,20.71812874,10.19336114,15.45574494,37.13373332,19.85198785,1.448069186,0,2.564557918,franco-arenoso,0.25,0.11,1.47,1.2,75,0.213243114,18.01812864,faltante,10,7,13,goteo,234,54.85556456,35,323.8555646,C02,0.4,1.15,0.3,120,Regar 10 mm,modificado,Estrés hídrico,normal,0.161913507,0.8611344,0.276765769,29.44141496,0.935001115,24.78,-104.02
22/02/2026,P008,S008,Peñón Blanco,DGO_CENTRO,21.00516553,4.088867268,12.5470164,50.35777922,12.61442772,2.257246745,0,3.210780983,franco-arenoso,0.25,0.11,1.47,1.2,75,0.201376807,19.67748712,OK,8,5.6,10.4,gravedad,187.2,28.50037611,28,243.7003761,C02,0.4,1.15,0.3,120,Regar 8 mm,modificado,Estrés hídrico,normal,0.052488192,0.875119746,0.32706999,27.07781957,0.948119275,24.78,-104.02
22/02/2026,P008,S009,Peñón Blanco,DGO_CENTRO,21.39651858,8.662847155,15.02968287,48.25822031,19.28681507,1.411237133,0,2.446007669,franco-arenoso,0.25,0.11,1.47,1.2,75,0.11712826,14.80382746,faltante,15,10.5,19.5,gravedad,351,50.1276297,52.5,453.6276297,C02,0.4,1.15,0.3,120,Regar 15 mm,modificado,humedad adecuada,normal,0.083601814,0.750583992,0.289810912,28.35172686,0.971074923,24.78,-104.02
22/02/2026,P008,S010,Peñón Blanco,DGO_CENTRO,27.36015699,13.52907035,20.44461367,34.58868328,12.37809015,1.671756721,0,2.228784907,franco-arenoso,0.25,0.11,1.47,1.2,75,0.15519427,19.98154689,OK,10,7,13,aspersión,234,52.55729551,35,321.5572955,C02,0.4,1.15,0.3,120,Regar 10 mm,ejecutado,Estrés hídrico,degradado,0.140558831,0.832534251,0.161139507,29.23248141,0.915884931,24.78,-104.02
22/02/2026,P008,S011,Peñón Blanco,DGO_CENTRO,18.72822615,8.133236734,13.43073144,27.88623581,12.34911439,1.853925443,10,2.788466775,franco-arenoso,0.25,0.11,1.47,1.2,75,0.113598215,15.61852784,OK,10,7,13,goteo,234,45.73930681,35,314.7393068,C02,0.4,1.15,0.3,120,Regar 10 mm,ignorado,Estrés hídrico,normal,0.239960033,0.874374374,0.209390969,28.61266426,0.976903986,24.78,-104.02
22/02/2026,P008,S012,Peñón Blanco,DGO_CENTRO,22.42064567,13.8836245,18.15213508,47.38575692,14.42783419,1.062438294,0,2.387582374,franco-arenoso,0.25,0.11,1.47,1.2,75,0.241178884,15.56181533,sospechoso,8,5.6,10.4,gravedad,187.2,41.8684715,28,257.0684715,C02,0.4,1.15,0.3,120,Regar 8 mm,modificado,Ligero déficit,normal,0.205200139,0.808975653,0.182927146,28.5631635,0.939288365,24.78,-104.02
